"GlobalID"	"hafasID"	"Langname"	"Kurzname"	"Mast"	"Gleis/Steig"	"Geopos(Lat)"	"Geopos(Long)"	"Tarifzone"	"Barrierefreiheit"	"Linien"
"de:07332:134"	"134"	"Bad Dürkheim Ost"	"BDOS"	"13401"	"1"	49.46349	8.1852061	"92"	"Ebenerdig"	"4-4,4-4A,4-E,404-E,404-X,504-4,509-9,9-9,9-E"
"de:07332:134"	"134"	"Bad Dürkheim Ost"	"BDOS"	"13402"	"2"	49.46342	8.1842539	"92"	"Ebenerdig"	"4-4,4-4A,4-E,404-E,404-X,504-4,509-9,9-9,9-E"
"de:07332:134"	"134"	"Bad Dürkheim Ost"	"BDOS"	"13431"	"V1"	49.46318	8.1824661	"92"	"Keine"	"4-4,4-4A,4-E,404-E,404-X,504-4,509-9,9-9,9-E"
"de:07332:134"	"134"	"Bad Dürkheim Ost"	"BDOS"	"13432"	"V2"	49.4632739	8.18376	"92"	"Keine"	"4-4,4-4A,4-E,404-E,404-X,504-4,509-9,9-9,9-E"
"de:07332:134"	"134"	"Bad Dürkheim Ost"	"BDOS"	"13491"	""	49.46349	8.1852061	"92"	""	"4-4,4-4A,4-E,404-E,404-X,504-4,509-9,9-9,9-E"
"de:08221:1340"	"1340"	"Villa Bosch"	"SBVB"	"134011"	"A"	49.4154389	8.7344989	"116"	"Keine"	"30-30,30-E"
"de:08221:1340"	"1340"	"Villa Bosch"	"SBVB"	"134012"	"B"	49.4154389	8.7344989	"116"	"Keine"	"30-30,30-E"
"de:08221:1341"	"1341"	"Rombachweg Süd"	"SBRS"	"134111"	"B"	49.413405	8.738425	"116"	"Keine"	"30-30,30-E"
"de:08221:1341"	"1341"	"Rombachweg Süd"	"SBRS"	"134112"	"A"	49.413405	8.738425	"116"	"Keine"	"30-30,30-E"
"de:08221:1341"	"1341"	"Rombachweg Süd"	"SBRS"	"134114"	"C"	49.413405	8.738425	"116"	"Keine"	"30-30,30-E"
"de:08221:1342"	"1342"	"Klingelhüttenweg"	"SBRK"	"134211"	"A"	49.41226	8.73758	"116"	"Keine"	""
"de:08221:1342"	"1342"	"Klingelhüttenweg"	"SBRK"	"134212"	"B"	49.41226	8.73758	"116"	"Keine"	""
"de:08221:1343"	"1343"	"Klingelhüttenweg/Jettaweg"	"SBKJ"	"134311"	"A"	49.4112961	8.742135	"116"	"Keine"	""
"de:08221:1343"	"1343"	"Klingelhüttenweg/Jettaweg"	"SBKJ"	"134312"	"B"	49.4112961	8.742135	"116"	"Keine"	""
"de:08221:1344"	"1344"	"Jettaweg"	"SBJW"	"134411"	"B"	49.4132361	8.743105	"116"	"Keine"	"30-30,30-E"
"de:08221:1344"	"1344"	"Jettaweg"	"SBJW"	"134412"	"A"	49.4132361	8.743105	"116"	"Keine"	"30-30,30-E"
"de:08221:1345"	"1345"	"Wolfsbrunnensteige"	"SBWS"	"134511"	"B"	49.4131781	8.7449469	"116"	"Keine"	"30-30,30-E"
"de:08221:1345"	"1345"	"Wolfsbrunnensteige"	"SBWS"	"134512"	"A"	49.4131781	8.7449469	"116"	"Keine"	"30-30,30-E"
"de:08221:1347"	"1347"	"Im Höllengrund"	"SBHG"	"134711"	"A"	49.4124589	8.7503719	"116"	"Keine"	""
"de:08221:1347"	"1347"	"Im Höllengrund"	"SBHG"	"134712"	"B"	49.4124589	8.7503719	"116"	"Keine"	""
"de:08221:1348"	"1348"	"Auweg"	"SBAU"	"134811"	"A"	49.4136981	8.7543069	"116"	"Keine"	""
"de:08221:1348"	"1348"	"Auweg"	"SBAU"	"134812"	"B"	49.4136981	8.7543069	"116"	"Keine"	""
"de:08221:1349"	"1349"	"Schulbergweg"	"ZHSW"	"134911"	"B"	49.4184719	8.7636411	"116"	"Keine"	"36-36,36-E"
"de:08221:1349"	"1349"	"Schulbergweg"	"ZHSW"	"134912"	"A"	49.418525	8.763515	"116"	"Keine"	"36-36,36-E"
"de:08221:1358"	"1358"	"Airfield"	"PGAI"	"135841"	"A"	49.3940331	8.65728	"125"	"Keine"	"433-E,434-E"
"de:08221:1364"	"1364"	"Peterstaler Str."	"ZHPS"	"136411"	"B"	49.4346281	8.7490881	"116"	"Rampe"	"324-E,324-M4,33-33E,34-34,34-34E,34-E,37-37,37-37E,37-E"
"de:08221:1364"	"1364"	"Peterstaler Str."	"ZHPS"	"136412"	"A"	49.4346861	8.7492139	"116"	"Rampe"	"324-E,324-M4,33-33E,34-34,34-34E,34-E,37-37,37-37E,37-E"
"de:08221:1370"	"1370"	"Grenzhof"	"WIGH"	"137011"	"A"	49.4184081	8.5950269	"125"	"Keine"	""
"de:08221:1370"	"1370"	"Grenzhof"	"WIGH"	"137012"	"B"	49.4184081	8.5950269	"125"	"Keine"	""
"de:08221:1399"	"1399"	"Marienhof"	"WIMH"	"139911"	"A"	49.416105	8.6211861	"125"	"Keine"	""
"de:08221:1399"	"1399"	"Marienhof"	"WIMH"	"139912"	"B"	49.416105	8.6211861	"125"	"Keine"	""
"de:08226:1435"	"1435"	"Eiterb. Ortsende"	"EIOE"	"143512"	""	49.5214839	8.8156261	"96"	""	"624-624"
"de:08226:1436"	"1436"	"Alte Wendestelle"	"EIAW"	"143612"	""	49.5144039	8.8144311	"96"	""	"624-624"
"de:08226:1437"	"1437"	"Fachklinik"	"EIFA"	"143712"	""	49.5051061	8.8125089	"96"	""	"624-624"
"de:08226:1438"	"1438"	"Goldener Pflug"	"EIGP"	"143812"	""	49.5031631	8.8119969	"96"	""	"624-624"
"de:08226:1439"	"1439"	"Jörder"	"EIJÖ"	"143912"	""	49.5100639	8.8143861	"96"	""	"624-624"
"de:08226:1440"	"1440"	"Linsenbuckel"	"EILI"	"144012"	""	49.5011511	8.8124731	"96"	""	"624-624"
"de:08226:1441"	"1441"	"Eiterbach Ort"	"EIOR"	"144112"	""	49.4959469	8.810685	"96"	""	"624-624"
"de:08226:1442"	"1442"	"Abzw. Bärsbach"	"HKAB"	"144211"	"A"	49.4979481	8.7722911	"96"	"Keine"	"34-34,624-624"
"de:08226:1443"	"1443"	"Bohemia"	"HGBO"	"144311"	""	49.486575	8.7991869	"96"	""	"624-624"
"de:08226:1444"	"1444"	"Hkrz Marktplatz"	"HKMP"	"144411"	"D"	49.4847661	8.79669	"96"	"Keine"	"34-34,34-E,624-624"
"de:08226:1444"	"1444"	"Hkrz Marktplatz"	"HKMP"	"144412"	"A"	49.4848011	8.7967339	"96"	"Keine"	"34-34,34-E,624-624"
"de:08226:1444"	"1444"	"Hkrz Marktplatz"	"HKMP"	"144413"	"B"	49.484825	8.7968061	"96"	"Keine"	"34-34,34-E,624-624"
"de:08226:1445"	"1445"	"Schafhof"	"HKSH"	"144511"	"B"	49.4860681	8.7869161	"96"	"Keine"	"34-34,624-624"
"de:08226:1446"	"1446"	"Hilsenhain Dell"	"HKHD"	"144611"	"B"	49.5136919	8.77716	"96"	"Keine"	"34-34,34-E,624-624"
"de:08226:1447"	"1447"	"Hilsenhain Ort"	"HKHO"	"144711"	"A"	49.5120361	8.771465	"96"	"Keine"	"34-34,624-624"
"de:08226:1448"	"1448"	"Lampenhain Rathaus"	"HKLR"	"144811"	"B"	49.49817	8.7656711	"96"	"Keine"	"34-34,624-624"
"de:08221:1449"	"1449"	"Schönauer Str."	"ZHSS"	"144911"	"B"	49.417695	8.7654189	"116"	"Keine"	"36-36,36-E"
"de:08221:1449"	"1449"	"Schönauer Str."	"ZHSS"	"144912"	"A"	49.4175261	8.7654639	"116"	"Keine"	"36-36,36-E"
"de:08221:1454"	"1454"	"S-Bf Pfaffeng./Wgl."	"PGBF"	"145411"	"A"	49.41212	8.6412631	"125"	"Keine"	"322-E,322-M2,34-34,34-34E,34-E"
"de:08221:1454"	"1454"	"S-Bf Pfaffeng./Wgl."	"PGBF"	"145412"	"B"	49.412055	8.641155	"125"	"Keine"	"322-E,322-M2,34-34,34-34E,34-E"
"de:08221:1454"	"1454"	"S-Bf Pfaffeng./Wgl."	"PGBF"	"145441"	"C"	49.4117219	8.644515	"125"	"Keine"	"322-E,322-M2,34-34,34-34E,34-E"
"de:08221:1455"	"1455"	"Steigerweg"	"KBSW"	"145511"	"B"	49.396875	8.6949011	"125"	"Keine"	"39-39,39-39A,39-E"
"de:08221:1455"	"1455"	"Steigerweg"	"KBSW"	"145512"	"A"	49.3969389	8.6947311	"125"	"Keine"	"39-39,39-39A,39-E"
"de:08221:1457"	"1457"	"S-Bf West- / Südstadt"	"WSBF"	"145721"	"B"	49.3985639	8.6893861	"125"	"Ebenerdig"	"23-23,23-E,24-24,24-E,29-29,29-29E,29-E,321-E,321-M1,39-39,39-39A,523-23,524-24"
"de:08221:1457"	"1457"	"S-Bf West- / Südstadt"	"WSBF"	"145722"	"A"	49.398225	8.68935	"125"	"Ebenerdig"	"23-23,23-E,24-24,24-E,29-29,29-29E,29-E,321-E,321-M1,39-39,39-39A,523-23,524-24"
"de:08221:1457"	"1457"	"S-Bf West- / Südstadt"	"WSBF"	"145741"	"V1"	49.3970619	8.6896281	"125"	"Keine"	"23-23,23-E,24-24,24-E,29-29,29-29E,29-E,321-E,321-M1,39-39,39-39A,523-23,524-24"
"de:08221:1457"	"1457"	"S-Bf West- / Südstadt"	"WSBF"	"145742"	"V2"	49.3989269	8.6895119	"125"	"Keine"	"23-23,23-E,24-24,24-E,29-29,29-29E,29-E,321-E,321-M1,39-39,39-39A,523-23,524-24"
"de:08221:1457"	"1457"	"S-Bf West- / Südstadt"	"WSBF"	"145743"	"V3"	49.399225	8.6891431	"125"	"Keine"	"23-23,23-E,24-24,24-E,29-29,29-29E,29-E,321-E,321-M1,39-39,39-39A,523-23,524-24"
"de:08226:1467"	"1467"	"Bärsbach Ort"	"HKBO"	"146711"	"A"	49.50489	8.76736	"96"	"Keine"	"34-34,624-624"
"de:08221:1494"	"1494"	"Elisabethenweg"	"SBEL"	"149411"	"A"	49.4128389	8.720575	"116"	"Keine"	""
"de:08221:1538"	"1538"	"Eichbaumweg"	"WIEW"	"153811"	"A"	49.4247011	8.6314889	"125"	"Keine"	""
"de:08221:1538"	"1538"	"Eichbaumweg"	"WIEW"	"153812"	"B"	49.4247011	8.6314889	"125"	"Keine"	""
"de:08221:1540"	"1540"	"Rastatter Str. West"	"RBRW"	"154012"	"A"	49.375285	8.6769439	"125"	"Keine"	"28-28,28-E,323-E,323-M3,33-33,33-33E,33-E"
"de:08221:1540"	"1540"	"Rastatter Str. West"	"RBRW"	"154042"	"A"	49.375525	8.676845	"125"	"Keine"	"28-28,28-E,323-E,323-M3,33-33,33-33E,33-E"
"de:08221:1542"	"1542"	"Ludwig-Gutmann-Str."	"WILG"	"154212"	"B"	49.4146211	8.6550069	"125"	"Keine"	"34-34,34-34E,34-E,35-35,35-35E,35-E,505-5"
"de:08226:1563"	"1563"	"Ärztehaus"	"EHÄH"	"156311"	"B"	49.40365	8.6343819	"135"	"Rampe"	"322-E,322-M2,34-34E,34-E"
"de:08226:1563"	"1563"	"Ärztehaus"	"EHÄH"	"156312"	"A"	49.4036911	8.6349839	"135"	"Rampe"	"322-E,322-M2,34-34E,34-E"
"de:08226:1581"	"1581"	"Großsachsen Bahnhof"	"GRBF"	"158101"	"1"	49.5140419	8.6566689	"85"	"Ebenerdig"	"5-5,5-E,505-5,629-629,630-630"
"de:08226:1581"	"1581"	"Großsachsen Bahnhof"	"GRBF"	"158102"	"2"	49.514555	8.6568939	"85"	"Ebenerdig"	"5-5,5-E,505-5,629-629,630-630"
"de:08226:1581"	"1581"	"Großsachsen Bahnhof"	"GRBF"	"158112"	"B"	49.5143631	8.6569389	"85"	"Keine"	"5-5,5-E,505-5,629-629,630-630"
"de:08226:1581"	"1581"	"Großsachsen Bahnhof"	"GRBF"	"158131"	"V1"	49.5139839	8.6568581	"85"	"Keine"	"5-5,5-E,505-5,629-629,630-630"
"de:08226:1584"	"1584"	"Leutersh. Heddesheimer Straße"	"LHHE"	"158411"	""	49.4981	8.655385	"85"	""	"627-627,627-E,628-628,628-E,629-629,629-E,630-630,630-E"
"de:08226:1584"	"1584"	"Leutersh. Heddesheimer Straße"	"LHHE"	"158412"	""	49.4981231	8.6555281	"85"	""	"627-627,627-E,628-628,628-E,629-629,629-E,630-630,630-E"
"de:08226:1585"	"1585"	"Leutershausen Bf"	"LHBF"	"158501"	"1"	49.4976439	8.6565611	"85"	"Ebenerdig"	"5-5,5-E,505-5"
"de:08226:1585"	"1585"	"Leutershausen Bf"	"LHBF"	"158502"	"2"	49.498205	8.656615	"85"	"Ebenerdig"	"5-5,5-E,505-5"
"de:08226:1585"	"1585"	"Leutershausen Bf"	"LHBF"	"158511"	"2"	49.4976911	8.6564181	"85"	"Ebenerdig"	"5-5,5-E,505-5"
"de:08226:1585"	"1585"	"Leutershausen Bf"	"LHBF"	"158512"	"2"	49.4983911	8.6568761	"85"	"Ebenerdig"	"5-5,5-E,505-5"
"de:08226:1585"	"1585"	"Leutershausen Bf"	"LHBF"	"158531"	"A"	49.4976911	8.6564	"85"	"Keine"	"5-5,5-E,505-5"
"de:08226:1585"	"1585"	"Leutershausen Bf"	"LHBF"	"158532"	"B"	49.4982569	8.656085	"85"	"Keine"	"5-5,5-E,505-5"
"de:08226:1586"	"1586"	"Leutershausen West"	"LHWE"	"158611"	""	49.4984731	8.65021	"85"	""	"627-627,629-629,630-630,630-E"
"de:08226:1586"	"1586"	"Leutershausen West"	"LHWE"	"158612"	""	49.4984261	8.6507761	"85"	""	"627-627,629-629,630-630,630-E"
"de:07338:1605"	"1605"	"Assenheim Bundesstr."	"AHBU"	"160512"	""	49.4207861	8.2868061	"113"	""	""
"de:08226:1640"	"1640"	"Deidesheimer Straße"	"ILDE"	"164011"	""	49.4726031	8.5630469	"104"	""	"625-625"
"de:08226:1641"	"1641"	"Heinr.-Vetter-Stift"	"ILHV"	"164111"	""	49.4809319	8.5548811	"104"	""	"240-$,625-625,626-626"
"de:08226:1641"	"1641"	"Heinr.-Vetter-Stift"	"ILHV"	"164112"	""	49.48106	8.5545581	"104"	""	"240-$,625-625,626-626"
"de:08226:1642"	"1642"	"Lange Morgen"	"ILLM"	"164211"	""	49.4732739	8.5703231	"104"	""	"626-626,628-628"
"de:08226:1642"	"1642"	"Lange Morgen"	"ILLM"	"164212"	""	49.4729469	8.570125	"104"	""	"626-626,628-628"
"de:08226:1643"	"1643"	"Ilvesheim Rathaus"	"ILRH"	"164311"	""	49.4707869	8.5659119	"104"	""	"240-$,625-625,625-E,626-626,628-628"
"de:08226:1643"	"1643"	"Ilvesheim Rathaus"	"ILRH"	"164312"	""	49.4707	8.565975	"104"	""	"240-$,625-625,625-E,626-626,628-628"
"de:08226:1644"	"1644"	"Neue Schulstraße"	"ILNS"	"164412"	""	49.4736131	8.5637561	"104"	""	"240-$,625-625"
"de:08226:1645"	"1645"	"Ilvesheim Uferstraße"	"ILUF"	"164511"	""	49.476175	8.55869	"104"	""	"240-$,625-625,625-E,626-626,626-E"
"de:08226:1645"	"1645"	"Ilvesheim Uferstraße"	"ILUF"	"164512"	""	49.4763389	8.558645	"104"	""	"240-$,625-625,625-E,626-626,626-E"
"de:08226:1654"	"1654"	"Ilvesheim West"	"ILWE"	"165411"	""	49.4816031	8.5505781	"104"	""	"240-$,625-625,626-626"
"de:08226:1654"	"1654"	"Ilvesheim West"	"ILWE"	"165412"	""	49.4816381	8.5506861	"104"	""	"240-$,625-625,626-626"
"de:08221:1681"	"1681"	"Wendestelle Hbw"	"ZHWS"	"168111"	"A"	49.4527231	8.7511811	"116"	"Keine"	"324-E,34-34,34-34E,34-E,35-E,37-37,37-E"
"de:08221:1693"	"1693"	"SRH Campus"	"WISR"	"169301"	"1"	49.4151589	8.6494289	"125"	"Keine"	"5-5,5-E"
"de:08221:1693"	"1693"	"SRH Campus"	"WISR"	"169302"	"2"	49.4156961	8.6493569	"125"	"Keine"	"5-5,5-E"
"de:08226:1710"	"1710"	"Ladenburg ABB"	"LAAB"	"171011"	""	49.4787839	8.6048989	"95"	""	"627-627"
"de:08226:1710"	"1710"	"Ladenburg ABB"	"LAAB"	"171012"	""	49.4787839	8.6048989	"95"	""	"627-627"
"de:08226:1712"	"1712"	"Benzstraße"	"LABE"	"171211"	""	49.4799981	8.5993031	"95"	""	"627-627"
"de:08226:1712"	"1712"	"Benzstraße"	"LABE"	"171212"	""	49.479	8.5985839	"95"	""	"627-627"
"de:08226:1713"	"1713"	"Carl-Benz-Platz"	"LACB"	"171311"	""	49.4712431	8.6058781	"95"	""	"627-627,628-628,628-E"
"de:08226:1713"	"1713"	"Carl-Benz-Platz"	"LACB"	"171312"	""	49.47119	8.6062919	"95"	""	"627-627,628-628,628-E"
"de:08226:1714"	"1714"	"Ilvesheimer Straße"	"LAIL"	"171411"	""	49.4742781	8.595745	"95"	""	"627-627,628-628"
"de:08226:1714"	"1714"	"Ilvesheimer Straße"	"LAIL"	"171412"	""	49.474885	8.5942	"95"	""	"627-627,628-628"
"de:08226:1714"	"1714"	"Ilvesheimer Straße"	"LAIL"	"171414"	""	49.4742781	8.595745	"95"	""	"627-627,628-628"
"de:08226:1715"	"1715"	"Kanalbrücke"	"LAKA"	"171511"	""	49.4779261	8.5865289	"95"	""	"628-628"
"de:08226:1715"	"1715"	"Kanalbrücke"	"LAKA"	"171512"	""	49.4781539	8.58625	"95"	""	"628-628"
"de:08226:1716"	"1716"	"Martinstor"	"LAMA"	"171612"	""	49.4744819	8.607945	"95"	""	"627-627,628-628"
"de:08226:1718"	"1718"	"Rautenthaler Mühle"	"LARM"	"171811"	""	49.4721819	8.6181489	"95"	""	"628-628"
"de:08226:1718"	"1718"	"Rautenthaler Mühle"	"LARM"	"171812"	""	49.4719489	8.61867	"95"	""	"628-628"
"de:08226:1719"	"1719"	"Rosenhof"	"LARO"	"171911"	""	49.4690769	8.6359269	"95"	""	"628-628"
"de:08226:1719"	"1719"	"Rosenhof"	"LARO"	"171912"	""	49.468995	8.636125	"95"	""	"628-628"
"de:08226:1720"	"1720"	"Ruckelshausen"	"LARU"	"172011"	""	49.4732161	8.6138819	"95"	""	"627-627,628-628"
"de:08226:1721"	"1721"	"Schwarzkreuzstraße"	"LASW"	"172111"	""	49.4751189	8.6102981	"95"	""	"627-627,628-628"
"de:08226:1722"	"1722"	"Wallstadter Straße"	"LAWL"	"172211"	""	49.4719961	8.6067681	"95"	""	"627-627,628-628"
"de:08226:1723"	"1723"	"Ladenb. Pflastermühle"	"LAPF"	"172311"	"A"	49.4746219	8.6063461	"95"	"Keine"	"627-627,627-E,628-628,628-E"
"de:08226:1725"	"1725"	"Ladenburg Am Graben"	"LAAG"	"172512"	""	49.4732681	8.6137211	"95"	""	"627-627,628-628,628-E"
"de:08226:1726"	"1726"	"Ladenburg Ankerplatz"	"LAAN"	"172611"	""	49.4689081	8.6061481	"95"	""	"626-626,626-E,627-627,627-E,628-628,628-E"
"de:08226:1726"	"1726"	"Ladenburg Ankerplatz"	"LAAN"	"172612"	""	49.4689081	8.6061481	"95"	""	"626-626,626-E,627-627,627-E,628-628,628-E"
"de:08226:1727"	"1727"	"Domitianstraße"	"LADO"	"172711"	""	49.46732	8.60949	"95"	""	"627-627,628-628"
"de:08226:1727"	"1727"	"Domitianstraße"	"LADO"	"172712"	""	49.467185	8.6091481	"95"	""	"627-627,628-628"
"de:08226:1728"	"1728"	"Ladenburg Bahnhofstr."	"LABS"	"172811"	""	49.4722931	8.6023389	"95"	""	"627-627,627-E,628-628"
"de:08226:1728"	"1728"	"Ladenburg Bahnhofstr."	"LABS"	"172812"	""	49.472375	8.6023211	"95"	""	"627-627,627-E,628-628"
"de:08226:1729"	"1729"	"Jupiterplatz"	"LAJU"	"172911"	""	49.4694739	8.6138911	"95"	""	"627-627,628-628"
"de:08226:1729"	"1729"	"Jupiterplatz"	"LAJU"	"172912"	""	49.4695611	8.61408	"95"	""	"627-627,628-628"
"de:08226:1734"	"1734"	"Weihergärten"	"LAWE"	"173411"	""	49.47551	8.6198289	"95"	""	"628-628"
"de:08226:1734"	"1734"	"Weihergärten"	"LAWE"	"173412"	""	49.47551	8.6198289	"95"	""	"628-628"
"de:08226:1739"	"1739"	"Am Kandelbach"	"LAAK"	"173911"	""	49.4719311	8.6218769	"95"	""	"628-628"
"de:08226:1739"	"1739"	"Am Kandelbach"	"LAAK"	"173912"	""	49.4719311	8.6218769	"95"	""	"628-628"
"de:08226:1743"	"1743"	"J.-Kepler-Schule"	"HEJK"	"174311"	""	49.5136861	8.6073069	"95"	""	"627-627,629-629,629-E,630-630,630-E"
"de:08226:1743"	"1743"	"J.-Kepler-Schule"	"HEJK"	"174312"	""	49.5133711	8.6070911	"95"	""	"627-627,629-629,629-E,630-630,630-E"
"de:08226:1754"	"1754"	"Heddesh. Sportzentrum"	"HESP"	"175411"	""	49.5135761	8.6128669	"95"	""	"627-627,629-629,630-630"
"de:08226:1754"	"1754"	"Heddesh. Sportzentrum"	"HESP"	"175412"	""	49.5136511	8.6128219	"95"	""	"627-627,629-629,630-630"
"de:07314:1863"	"1863"	"Lagerhausstraße"	"LILA"	"186312"	"A"	49.4675711	8.4494189	"94"	"Rampe"	"77-77,77-E"
"de:08226:1879"	"1879"	"Leimen Friedhof"	"LEFH"	"187901"	"B"	49.3432631	8.6935181	"145"	"Ebenerdig"	"23-23,23-E,24-24,523-23"
"de:08226:1882"	"1882"	"Johannes-Reidel-Str."	"LEJR"	"188201"	"B"	49.3538089	8.6891969	"145"	"Rampe"	"23-23,23-E,24-24,523-23"
"de:08226:1882"	"1882"	"Johannes-Reidel-Str."	"LEJR"	"188202"	"A"	49.3534461	8.6892331	"145"	"Rampe"	"23-23,23-E,24-24,523-23"
"de:08226:1882"	"1882"	"Johannes-Reidel-Str."	"LEJR"	"188241"	"V1"	49.3535511	8.68917	"145"	"Keine"	"23-23,23-E,24-24,523-23"
"de:08226:1882"	"1882"	"Johannes-Reidel-Str."	"LEJR"	"188242"	"V2"	49.3533989	8.689125	"145"	"Keine"	"23-23,23-E,24-24,523-23"
"de:08226:1884"	"1884"	"Moltkestr."	"LEMS"	"188401"	"B"	49.3455169	8.6925211	"145"	"Ebenerdig"	"23-23,23-E,24-24,523-23,523-E"
"de:08226:1884"	"1884"	"Moltkestr."	"LEMS"	"188402"	"A"	49.3451889	8.692665	"145"	"Ebenerdig"	"23-23,23-E,24-24,523-23,523-E"
"de:08226:1884"	"1884"	"Moltkestr."	"LEMS"	"188421"	"B"	49.3455281	8.6923139	"145"	"Ebenerdig"	"23-23,23-E,24-24,523-23,523-E"
"de:08226:1884"	"1884"	"Moltkestr."	"LEMS"	"188422"	"A"	49.3451889	8.6927011	"145"	"Ebenerdig"	"23-23,23-E,24-24,523-23,523-E"
"de:08226:1884"	"1884"	"Moltkestr."	"LEMS"	"188432"	"C"	49.3451661	8.6926739	"145"	"Keine"	"23-23,23-E,24-24,523-23,523-E"
"de:08226:1884"	"1884"	"Moltkestr."	"LEMS"	"188442"	"V1"	49.3448031	8.6916411	"145"	"Keine"	"23-23,23-E,24-24,523-23,523-E"
"de:08226:1884"	"1884"	"Moltkestr."	"LEMS"	"188491"	"V2"	49.3455581	8.6913081	"145"	"Keine"	"23-23,23-E,24-24,523-23,523-E"
"de:08226:1886"	"1886"	"Georgi-Marktplatz"	"LEGP"	"188601"	"B"	49.3495489	8.6888919	"145"	"Ebenerdig"	"23-23,23-E,24-24,523-23"
"de:08226:1886"	"1886"	"Georgi-Marktplatz"	"LEGP"	"188602"	"A"	49.3491981	8.6888831	"145"	"Ebenerdig"	"23-23,23-E,24-24,523-23"
"de:08226:1886"	"1886"	"Georgi-Marktplatz"	"LEGP"	"188641"	"V1"	49.3495489	8.6888919	"145"	"Keine"	"23-23,23-E,24-24,523-23"
"de:08226:1889"	"1889"	"Kurpfalz-Centrum"	"LEKC"	"188901"	"A"	49.3481969	8.6894131	"145"	"Ebenerdig"	"23-23,23-E,24-24,523-23,523-E"
"de:08226:1889"	"1889"	"Kurpfalz-Centrum"	"LEKC"	"188902"	"B"	49.34777	8.6897089	"145"	"Ebenerdig"	"23-23,23-E,24-24,523-23,523-E"
"de:08226:1889"	"1889"	"Kurpfalz-Centrum"	"LEKC"	"188911"	"C"	49.3478689	8.6896189	"145"	"Keine"	"23-23,23-E,24-24,523-23,523-E"
"de:08226:1889"	"1889"	"Kurpfalz-Centrum"	"LEKC"	"188921"	"E"	49.34825	8.6893681	"145"	"Ebenerdig"	"23-23,23-E,24-24,523-23,523-E"
"de:08226:1889"	"1889"	"Kurpfalz-Centrum"	"LEKC"	"188922"	"D"	49.3478689	8.6896189	"145"	"Ebenerdig"	"23-23,23-E,24-24,523-23,523-E"
"de:08226:1889"	"1889"	"Kurpfalz-Centrum"	"LEKC"	"188932"	"D"	49.34777	8.6896639	"145"	"Ebenerdig"	"23-23,23-E,24-24,523-23,523-E"
"de:08226:1889"	"1889"	"Kurpfalz-Centrum"	"LEKC"	"188941"	"V2"	49.3486131	8.6888289	"145"	"Keine"	"23-23,23-E,24-24,523-23,523-E"
"de:08226:1889"	"1889"	"Kurpfalz-Centrum"	"LEKC"	"188942"	"V1"	49.3486131	8.6888289	"145"	"Keine"	"23-23,23-E,24-24,523-23,523-E"
"de:08226:1890"	"1890"	"Zementwerk"	"LEZW"	"189001"	"B"	49.3577589	8.6893411	"145"	"Ebenerdig"	"23-23,23-E,24-24,523-23"
"de:08226:1890"	"1890"	"Zementwerk"	"LEZW"	"189002"	"A"	49.3574839	8.6893681	"145"	"Ebenerdig"	"23-23,23-E,24-24,523-23"
"de:08226:1890"	"1890"	"Zementwerk"	"LEZW"	"189041"	"V1"	49.3576939	8.6893681	"145"	"Keine"	"23-23,23-E,24-24,523-23"
"de:08226:1890"	"1890"	"Zementwerk"	"LEZW"	"189042"	"V2"	49.3569039	8.689305	"145"	"Keine"	"23-23,23-E,24-24,523-23"
"de:08226:1980"	"1980"	"Weststadt"	"LAWS"	"198011"	""	49.4824439	8.597165	"95"	""	"627-627"
"de:08226:1980"	"1980"	"Weststadt"	"LAWS"	"198012"	""	49.4824439	8.597165	"95"	""	"627-627"
"de:08221:1981"	"1981"	"Pleikartsförster Str."	"KHPS"	"198111"	"A"	49.383145	8.662715	"125"	"Keine"	"323-E,323-M3,33-33,33-33E,33-E,34-34E,34-E"
"de:08221:1981"	"1981"	"Pleikartsförster Str."	"KHPS"	"198112"	"B"	49.3825839	8.66267	"125"	"Keine"	"323-E,323-M3,33-33,33-33E,33-E,34-34E,34-E"
"de:08222:2006"	"2006"	"Kurpfalzbrücke Ost"	"MIKO"	"200601"	"F"	49.4927489	8.4720561	"94"	"Keine"	"3-E,4-4,4-4A,5-5,7-7"
"de:08222:2006"	"2006"	"Kurpfalzbrücke Ost"	"MIKO"	"200602"	"G"	49.4924339	8.4727481	"94"	"Keine"	"3-E,4-4,4-4A,5-5,7-7"
"de:07314:2021"	"2021"	"Anglerstraße"	"EMAN"	"202111"	"A"	49.5323181	8.3829261	"83"	"Rampe"	"204-$,86-86,86-E"
"de:07314:2021"	"2021"	"Anglerstraße"	"EMAN"	"202141"	"B"	49.5327489	8.3850639	"83"	"Keine"	"204-$,86-86,86-E"
"de:07314:2022"	"2022"	"Bruderweg"	"EMBR"	"202212"	"A"	49.5259561	8.39163	"83"	"Keine"	"204-$,86-86,86-E,97-97,97-E"
"de:07314:2023"	"2023"	"Deichstraße"	"EMDE"	"202311"	"A"	49.5293789	8.3863839	"83"	"Keine"	"204-$,86-86,86-E,97-97,97-E"
"de:07314:2024"	"2024"	"Edigheim Kirche"	"EMKI"	"202411"	"B"	49.5297111	8.3926539	"83"	"Keine"	"206-$,84-84,84-E,86-86,86-E,87-87,97-97,97-E"
